class,text
Pos,"RT BDeo Darbhanga BiharJulyUrgent  units of OveRequired at DMCH HospitalClinical diagnosis Contact Pls V"
Pos,RT BloodDonorsIn Darbhanga Bihar Need Blood any group at DMC Hospital Call  via ichandanthakur BloodMatters
Pos,RT JagratiShukla Darbhanga A 'yearold Maulana' allegedly raped an 'yearold girl' who used to take tuition from him Victim adm
Pos,RT ippatel yearold Maulana raped an yr girl in Darbhanga Bihar who used to take tuition from himVictim admitted to hospitalMaula
Pos,RT BloodDonorsIn Darbhanga Bihar Need Blood any group at DMC Hospital Call  via ichandanthakur BloodMatters
Pos,"RT BDeo Darbhanga BiharJulyUrgent  units of OveRequired at DMCH HospitalClinical diagnosis Contact Pls V"
Pos,RT ippatel yearold Maulana raped an yr girl in Darbhanga Bihar who used to take tuition from himVictim admitted to hospitalMaula
Pos,RT BloodDonorsIn Darbhanga Bihar Need Blood any group at DMC Hospital Call  via ichandanthakur BloodMatters
Pos,"                  bihar patna Begusarai  "
Pos,RT BloodDonorsIn Darbhanga Bihar Need Blood any group at DMC Hospital Call  via ichandanthakur BloodMatters
Pos,RT BloodDonorsIn Darbhanga Bihar Need Blood any group at DMC Hospital Call  via ichandanthakur BloodMatters
Pos,RT ANI Darbhanga A yearold Maulana allegedly raped an yearold girl who used to take tuition from him Victim admitted to hospital
Pos,RT BloodDonorsIn Darbhanga Bihar Need Blood any group at DMC Hospital Call  via ichandanthakur BloodMatters
Pos,"RT BDeo Darbhanga BiharJulyUrgent  units of OveRequired at DMCH HospitalClinical diagnosis Contact Pls V"
Pos,RT ippatel yearold Maulana raped an yr girl in Darbhanga Bihar who used to take tuition from himVictim admitted to hospitalMaula
Pos,RT BloodDonorsIn Darbhanga Bihar Need Blood any group at DMC Hospital Call  via ichandanthakur BloodMatters
Pos,"RT BDeo Darbhanga BiharJulyUrgent  units of OveRequired at DMCH HospitalClinical diagnosis Contact Pls V"
Pos,jyotsnadevi  This  scene doesn't belong to  remote  Odissa or  Bihar This is  Safdarjung  Hospital  Delhi where  
Pos,                        
Pos,"RT BDeo Darbhanga BiharJulyUrgent  units of OveRequired at DMCH HospitalClinical diagnosis Contact Pls V"
Pos,RT BloodDonorsIn Darbhanga Bihar Need Blood any group at DMC Hospital Call  via ichandanthakur BloodMatters
Pos,"RT BDeo Darbhanga BiharJulyUrgent  units of OveRequired at DMCH HospitalClinical diagnosis Contact Pls V"
Pos,"Darbhanga BiharJulyUrgent  units of OveRequired at DMCH HospitalClinical diagnosis Contact Pls  "
Pos,RT BloodDonorsIn Darbhanga Bihar Need Blood any group at DMC Hospital Call  via ichandanthakur BloodMatters
Pos,RT BloodDonorsIn Darbhanga Bihar Need Blood any group at DMC Hospital Call  via ichandanthakur BloodMatters
Pos,RT BloodDonorsIn Darbhanga Bihar Need Blood any group at DMC Hospital Call  via ichandanthakur BloodMatters
Pos,RT BloodDonorsIn Darbhanga Bihar Need Blood any group at DMC Hospital Call  via ichandanthakur BloodMatters
Pos,RT BloodDonorsIn Darbhanga Bihar Need Blood any group at DMC Hospital Call  via ichandanthakur BloodMatters
Pos,RT ANI Darbhanga A yearold Maulana allegedly raped an yearold girl who used to take tuition from him Victim admitted to hospital
Pos,RT ANI Darbhanga A yearold Maulana allegedly raped an yearold girl who used to take tuition from him Victim admitted to hospital
Pos,"RT BloodDonorsIn Jamui Bihar Need Blood Ave at Sadar Hospital Call via prachna BloodMatters"
Pos,RT BloodDonorsIn Darbhanga Bihar Need Blood any group at DMC Hospital Call  via ichandanthakur BloodMatters
Pos,RT ANI Darbhanga A yearold Maulana allegedly raped an yearold girl who used to take tuition from him Victim admitted to hospital
Pos,RT ANI Darbhanga A yearold Maulana allegedly raped an yearold girl who used to take tuition from him Victim admitted to hospital
Pos,RT ANI Darbhanga A yearold Maulana allegedly raped an yearold girl who used to take tuition from him Victim admitted to hospital
Pos,RT bldneedy Patna Bihar  Unit Bve Blood urgent need at Nalanda Medical College Hospital Pls Call  July  udaypratapb
Pos,"RT BDeo Jamui Bihar JulyURGENT Need  units A ve Blood At Sadar HospitalCall via prachna cc TajinderBagg"
Pos,RT BloodDonorsIn Darbhanga Bihar Need Blood any group at DMC Hospital Call  via ichandanthakur BloodMatters
Pos,"RT BDeo Patna BiharJulyUrgent  Unit Bve Blood need at Nalanda Medical College Hospital Contact Pls Via uda"
Pos,RT BloodDonorsIn Darbhanga Bihar Need Blood any group at DMC Hospital Call  via ichandanthakur BloodMatters
Pos,RT BloodDonorsIn Darbhanga Bihar Need Blood any group at DMC Hospital Call  via ichandanthakur BloodMatters
Pos,RT BloodDonorsIn Darbhanga Bihar Need Blood any group at DMC Hospital Call  via ichandanthakur BloodMatters
Pos,"RT BloodDonorsIn Jamui Bihar Need Blood Ave at Sadar Hospital Call via prachna BloodMatters"
Pos,RT BloodDonorsIn Darbhanga Bihar Need Blood any group at DMC Hospital Call  via ichandanthakur BloodMatters
Pos,RT BloodDonorsIn Darbhanga Bihar Need Blood any group at DMC Hospital Call  via ichandanthakur BloodMatters
Pos,RT BloodDonorsIn Darbhanga Bihar Need Blood any group at DMC Hospital Call  via ichandanthakur BloodMatters
Pos,RT BloodDonorsIn Darbhanga Bihar Need Blood any group at DMC Hospital Call  via ichandanthakur BloodMatters
Pos,RT BloodDonorsIn Darbhanga Bihar Need Blood any group at DMC Hospital Call  via ichandanthakur BloodMatters
Pos,RT BloodDonorsIn Darbhanga Bihar Need Blood any group at DMC Hospital Call  via ichandanthakur BloodMatters
Pos,RT BloodDonorsIn Darbhanga Bihar Need Blood any group at DMC Hospital Call  via ichandanthakur BloodMatters
Pos,RT BloodDonorsIn Darbhanga Bihar Need Blood any group at DMC Hospital Call  via ichandanthakur BloodMatters
Pos,RT sunilupdate A yearold Maulana islamic teacher identified as Moh'd Mozibur Rahman was arrested on Wednesday on the charge of ra
Pos,RT BloodDonorsIn Darbhanga Bihar Need Blood any group at DMC Hospital Call  via ichandanthakur BloodMatters
Pos,RT BloodDonorsIn Darbhanga Bihar Need Blood any group at DMC Hospital Call  via ichandanthakur BloodMatters
Pos,RT BloodDonorsIn Darbhanga Bihar Need Blood any group at DMC Hospital Call  via ichandanthakur BloodMatters
Pos,RT BloodDonorsIn Darbhanga Bihar Need Blood any group at DMC Hospital Call  via ichandanthakur BloodMatters
Pos,RT ANI Darbhanga A yearold Maulana allegedly raped an yearold girl who used to take tuition from him Victim admitted to hospital
Pos,RT BloodDonorsIn Darbhanga Bihar Need Blood any group at DMC Hospital Call  via ichandanthakur BloodMatters
Pos,RT BloodDonorsIn Darbhanga Bihar Need Blood any group at DMC Hospital Call  via ichandanthakur BloodMatters
Pos,RT BloodDonorsIn Darbhanga Bihar Need Blood any group at DMC Hospital Call  via ichandanthakur BloodMatters
Pos,RT BloodDonorsIn Darbhanga Bihar Need Blood any group at DMC Hospital Call  via ichandanthakur BloodMatters
Pos,RT BloodDonorsIn Darbhanga Bihar Need Blood any group at DMC Hospital Call  via ichandanthakur BloodMatters
Pos,RT BloodDonorsIn Darbhanga Bihar Need Blood any group at DMC Hospital Call  via ichandanthakur BloodMatters
Pos,RT BloodDonorsIn Darbhanga Bihar Need Blood any group at DMC Hospital Call  via ichandanthakur BloodMatters
Pos,RT BloodDonorsIn Darbhanga Bihar Need Blood any group at DMC Hospital Call  via ichandanthakur BloodMatters
Pos,RT BloodDonorsIn Darbhanga Bihar Need Blood any group at DMC Hospital Call  via ichandanthakur BloodMatters
Pos,RT BloodDonorsIn Darbhanga Bihar Need Blood any group at DMC Hospital Call  via ichandanthakur BloodMatters
Pos,"Retweeted Blood Donors India BloodDonorsInDarbhanga Bihar Need Blood any group at DMC Hospital Call   "
Pos,RT BloodDonorsIn Darbhanga Bihar Need Blood any group at DMC Hospital Call  via ichandanthakur BloodMatters
Pos,RT BloodDonorsIn Darbhanga Bihar Need Blood any group at DMC Hospital Call  via ichandanthakur BloodMatters
Pos,RT BloodDonorsIn Darbhanga Bihar Need Blood any group at DMC Hospital Call  via ichandanthakur BloodMatters
Pos,Darbhanga Bihar Need Blood any group at DMC Hospital Call  via ichandanthakur BloodMatters
Pos,                  
Pos,RT JagratiShukla Darbhanga A 'yearold Maulana' allegedly raped an 'yearold girl' who used to take tuition from him Victim adm
Pos,NewsBihar NitishKumar Sri Nitish ji  sal me aapne aapne kitne Hospital Industries and software company laye  
Pos,RT AngryPawanPutra AajKaMogli ippatel ankitanag HatindersinghR AskAnshul UnSubtleDesi ShefVaidya MrsGandhi GitaSKapoor Shub
Pos,"RT BloodDonorsIn Jamui Bihar Need Blood Ave at Sadar Hospital Call via prachna BloodMatters"
Pos,RT ippatel yearold Maulana raped an yr girl in Darbhanga Bihar who used to take tuition from himVictim admitted to hospitalMaula
Pos,RT ippatel yearold Maulana raped an yr girl in Darbhanga Bihar who used to take tuition from himVictim admitted to hospitalMaula
Pos,RT ippatel yearold Maulana raped an yr girl in Darbhanga Bihar who used to take tuition from himVictim admitted to hospitalMaula
Pos,"RT BDeo Patna BiharJulyUrgent  Unit Bve Blood need at Nalanda Medical College Hospital Contact Pls Via uda"
Pos,RT ippatel yearold Maulana raped an yr girl in Darbhanga Bihar who used to take tuition from himVictim admitted to hospitalMaula
Pos,RT JagratiShukla Darbhanga A 'yearold Maulana' allegedly raped an 'yearold girl' who used to take tuition from him Victim adm
Pos,"RT BloodDonorsIn Jamui Bihar Need Blood Ave at Sadar Hospital Call via prachna BloodMatters"
Pos,"RT BloodDonorsIn Jamui Bihar Need Blood Ave at Sadar Hospital Call via prachna BloodMatters"
Pos,RT ANI Darbhanga A yearold Maulana allegedly raped an yearold girl who used to take tuition from him Victim admitted to hospital
Pos,RT ANI Darbhanga A yearold Maulana allegedly raped an yearold girl who used to take tuition from him Victim admitted to hospital
Pos,"RT BloodDonorsIn Jamui Bihar Need Blood Ave at Sadar Hospital Call via prachna BloodMatters"
Pos,mangalpandeybjp Sir AIMS open karo development hoga Hospital K Sath college hoga To Bihar k Sath desh ka bhala hoga
Pos,"RT BloodDonorsIn Jamui Bihar Need Blood Ave at Sadar Hospital Call via prachna BloodMatters"
Pos,"RT BDeo Patna BiharJulyUrgent  Unit Bve Blood need at Nalanda Medical College Hospital Contact Pls Via uda"
Pos,"RT BloodDonorsIn Jamui Bihar Need Blood Ave at Sadar Hospital Call via prachna BloodMatters"
Pos,"RT BloodDonorsIn Jamui Bihar Need Blood Ave at Sadar Hospital Call via prachna BloodMatters"
Pos,RT BloodAid Jamui Bihar Urgent Need  units A blood  Sadar Hospital Call  BloodAid via prachna BloodMatters
Pos,"RT NewsBihar                "
Pos,RT BloodAid Jamui Bihar Urgent Need  units A blood  Sadar Hospital Call  BloodAid via prachna BloodMatters
Pos,RT ANI Darbhanga A yearold Maulana allegedly raped an yearold girl who used to take tuition from him Victim admitted to hospital
Pos,RT ANI Darbhanga A yearold Maulana allegedly raped an yearold girl who used to take tuition from him Victim admitted to hospital
Pos,RT bldneedy Patna Bihar  Unit Bve Blood urgent need at Nalanda Medical College Hospital Pls Call  July  udaypratapb
Pos,"RT BloodDonorsIn Jamui Bihar Need Blood Ave at Sadar Hospital Call via prachna BloodMatters"
Pos,"RT BloodDonorsIn Jamui Bihar Need Blood Ave at Sadar Hospital Call via prachna BloodMatters"
Pos,RT ANI Darbhanga A yearold Maulana allegedly raped an yearold girl who used to take tuition from him Victim admitted to hospital
Pos,RT ANI Darbhanga A yearold Maulana allegedly raped an yearold girl who used to take tuition from him Victim admitted to hospital
Pos,"RT BloodDonorsIn Jamui Bihar Need Blood Ave at Sadar Hospital Call via prachna BloodMatters"
Pos,"RT BloodDonorsIn Jamui Bihar Need Blood Ave at Sadar Hospital Call via prachna BloodMatters"
Pos,"RT BDeo Jamui Bihar JulyURGENT Need  units A ve Blood At Sadar HospitalCall via prachna cc TajinderBagg"
Pos,"RT BDeo Patna BiharJulyUrgent  Unit Bve Blood need at Nalanda Medical College Hospital Contact Pls Via uda"
Pos,"RT BloodDonorsIn Jamui Bihar Need Blood Ave at Sadar Hospital Call via prachna BloodMatters"
Pos,"RT BloodDonorsIn Jamui Bihar Need Blood Ave at Sadar Hospital Call via prachna BloodMatters"
Pos,RT ANI Darbhanga A yearold Maulana allegedly raped an yearold girl who used to take tuition from him Victim admitted to hospital
Pos,"RT BloodDonorsIn Jamui Bihar Need Blood Ave at Sadar Hospital Call via prachna BloodMatters"
Pos,"RT BloodDonorsIn Jamui Bihar Need Blood Ave at Sadar Hospital Call via prachna BloodMatters"
Pos,RT bldneedy Patna Bihar  Unit Bve Blood urgent need at Nalanda Medical College Hospital Pls Call  July  udaypratapb
Pos,"RT BloodDonorsIn Jamui Bihar Need Blood Ave at Sadar Hospital Call via prachna BloodMatters"
Pos,"RT BloodDonorsIn Jamui Bihar Need Blood Ave at Sadar Hospital Call via prachna BloodMatters"
Pos,"RT BDeo Jamui Bihar JulyURGENT Need  units A ve Blood At Sadar HospitalCall via prachna cc TajinderBagg"
Pos,"RT BloodDonorsIn Jamui Bihar Need Blood Ave at Sadar Hospital Call via prachna BloodMatters"
Pos,"RT BDeo Patna BiharJulyUrgent  Unit Bve Blood need at Nalanda Medical College Hospital Contact Pls Via uda"
Pos,"RT BloodDonorsIn Jamui Bihar Need Blood Ave at Sadar Hospital Call via prachna BloodMatters"
Pos,"RT BloodDonorsIn Jamui Bihar Need Blood Ave at Sadar Hospital Call via prachna BloodMatters"
Pos,RT BloodDonorsIn Patna Bihar Need Blood ABve for yo girl fighting Cancer at HMRI Hospital Call  via PatnaBeats BloodMa
Pos,"RT BloodDonorsIn Jamui Bihar Need Blood Ave at Sadar Hospital Call via prachna BloodMatters"
Pos,"RT BDeo Jamui Bihar JulyURGENT Need  units A ve Blood At Sadar HospitalCall via prachna cc TajinderBagg"
Pos,"RT BDeo Jamui Bihar JulyURGENT Need  units A ve Blood At Sadar HospitalCall via prachna cc TajinderBagg"
Pos,"RT BDeo Patna BiharJulyUrgent  Unit Bve Blood need at Nalanda Medical College Hospital Contact Pls Via uda"
Pos,RT ANI Darbhanga A yearold Maulana allegedly raped an yearold girl who used to take tuition from him Victim admitted to hospital
Pos,"RT BloodDonorsIn Jamui Bihar Need Blood Ave at Sadar Hospital Call via prachna BloodMatters"
Pos,"RT BDeo Jamui Bihar JulyURGENT Need  units A ve Blood At Sadar HospitalCall via prachna cc TajinderBagg"
Pos,"RT BloodDonorsIn Jamui Bihar Need Blood Ave at Sadar Hospital Call via prachna BloodMatters"
Pos,"RT BDeo Patna BiharJulyUrgent  Unit Bve Blood need at Nalanda Medical College Hospital Contact Pls Via uda"
Pos,"RT BloodDonorsIn Jamui Bihar Need Blood Ave at Sadar Hospital Call via prachna BloodMatters"
Pos,"RT BloodDonorsIn Jamui Bihar Need Blood Ave at Sadar Hospital Call via prachna BloodMatters"
Pos,"RT BloodDonorsIn Jamui Bihar Need Blood Ave at Sadar Hospital Call via prachna BloodMatters"
Pos,RT BloodAid Jamui Bihar Urgent Need  units A blood  Sadar Hospital Call  BloodAid via prachna BloodMatters
Pos,RT ippatel yearold Maulana raped an yr girl in Darbhanga Bihar who used to take tuition from himVictim admitted to hospitalMaula
Pos,RT ippatel yearold Maulana raped an yr girl in Darbhanga Bihar who used to take tuition from himVictim admitted to hospitalMaula
Pos,"RT BloodDonorsIn Jamui Bihar Need Blood Ave at Sadar Hospital Call via prachna BloodMatters"
Pos,RT BloodAid Jamui Bihar Urgent Need  units A blood  Sadar Hospital Call  BloodAid via prachna BloodMatters
Pos,RT BloodAid Jamui Bihar Urgent Need  units A blood  Sadar Hospital Call  BloodAid via prachna BloodMatters
Pos,"RT BloodDonorsIn Jamui Bihar Need Blood Ave at Sadar Hospital Call via prachna BloodMatters"
Pos,"RT BloodDonorsIn Jamui Bihar Need Blood Ave at Sadar Hospital Call via prachna BloodMatters"
Pos,RT ippatel yearold Maulana raped an yr girl in Darbhanga Bihar who used to take tuition from himVictim admitted to hospitalMaula
